ADM1_NAME,ADM2_NAME,year,fire_events,total_area_ha,max_area_ha,major_fires
Queensland,Hinchinbrook (S),2006,7,1334.89063886,780.68726625,0
Queensland,Hinchinbrook (S),2007,14,7276.6956251,3222.04133652,0
Queensland,Hinchinbrook (S),2008,10,8106.67983584,3319.95620861,0
Queensland,Hinchinbrook (S),2009,9,5576.843766520001,2376.229161,0
Queensland,Hinchinbrook (S),2010,4,692.7509939,414.61591532,0
Queensland,Hinchinbrook (S),2011,9,2725.98802793,984.41347596,0
Queensland,Hinchinbrook (S),2012,13,17760.00590814,9517.13766347,0
Queensland,Hinchinbrook (S),2013,15,4439.1875311,779.50673908,0
Queensland,Hinchinbrook (S),2014,19,14954.74777892,6627.02800707,0
Queensland,Hinchinbrook (S),2015,14,4236.70616531,794.25025926,0
Queensland,Hinchinbrook (S),2016,14,6392.45240251,4641.35745911,0
Queensland,Hinchinbrook (S),2017,4,994.96016366,682.90554462,0
Queensland,Hinchinbrook (S),2018,13,15143.31062411,5404.2972108,0
Queensland,Hinchinbrook (S),2019,12,34212.83246625,19441.6938085,1
Queensland,Hinchinbrook (S),2020,11,2770.46207894,933.74023693,0
Queensland,Hinchinbrook (S),2021,8,924.2923019699999,300.85646849,0
Queensland,Hinchinbrook (S),2022,9,906.4783584200001,219.96000719,0
Queensland,Hinchinbrook (S),2023,16,5947.19153088,1286.74820802,0
Queensland,Hinchinbrook (S),2024,10,4470.121663,1764.34372484,0
Queensland,Hinchinbrook (S),2025,11,2193.15335348,719.95841546,0
Queensland,Hinchinbrook (S),2026,4,1045.8634205100002,525.74732329,0
Queensland,Isaac (R),2002,2,659.38561166,652.70993352,0
Queensland,Isaac (R),2003,2,2645.24603016,1959.95438009,0
Queensland,Isaac (R),2004,9,12149.32620542,3878.90789817,0
Queensland,Isaac (R),2005,3,16584.00321141,13149.7166476,1
Queensland,Isaac (R),2006,3,10558.01489684,6355.69967565,0
Queensland,Isaac (R),2007,6,5572.7470421299995,3058.01211539,0
Queensland,Isaac (R),2008,7,4754.42951254,2203.31632557,0
Queensland,Isaac (R),2009,10,28477.49343452,14873.3692253,1
Queensland,Isaac (R),2010,14,11202.92573834,4491.28577743,0
Queensland,Isaac (R),2011,19,55397.936408249996,12536.4976792,1
Queensland,Isaac (R),2012,9,33313.16109292,19397.9273399,1
Queensland,Isaac (R),2013,16,53356.89009978,12378.69881,1
Queensland,Isaac (R),2014,6,8347.24566995,7903.21161734,0
Queensland,Isaac (R),2015,10,44282.35529839,28698.0136032,2
Queensland,Isaac (R),2016,4,616.0014484000001,356.51668645,0
Queensland,Isaac (R),2017,9,31320.87010646,14227.6358565,1
Queensland,Isaac (R),2018,12,28313.69084559,23567.3973684,1
Queensland,Isaac (R),2019,11,11204.32218444,4028.86468874,0
Queensland,Isaac (R),2020,6,12943.10456958,3720.97817218,0
Queensland,Isaac (R),2021,13,31920.44492426,12367.6352635,1
Queensland,Isaac (R),2022,8,12576.73087204,4778.00987624,0
Queensland,Isaac (R),2023,9,15244.48381678,5556.73540131,0
Queensland,Isaac (R),2024,12,20963.08154552,9857.21286602,0
Queensland,Isaac (R),2025,12,92044.04811363001,21142.8637758,4
Queensland,Isaac (R),2026,10,30002.17064403,13778.8223454,1
Queensland,Lockyer Valley (R),1980,1,1106.66753556,1106.66753556,0
Queensland,Lockyer Valley (R),1990,1,69.4707001,69.4707001,0
Queensland,Lockyer Valley (R),1992,1,1585.9418231,1585.9418231,0
Queensland,Lockyer Valley (R),1994,1,666.32478156,666.32478156,0
Queensland,Lockyer Valley (R),1996,1,865.75982361,865.75982361,0
Queensland,Lockyer Valley (R),1997,3,2548.3782582,1316.35122361,0
Queensland,Lockyer Valley (R),2000,2,2515.53641221,2077.07857615,0
Queensland,Lockyer Valley (R),2001,10,3672.58389251,865.58934417,0
Queensland,Lockyer Valley (R),2002,7,12388.846318299999,10039.6332412,1
Queensland,Lockyer Valley (R),2003,11,7501.4020285,1541.79389828,0
Queensland,Lockyer Valley (R),2004,13,3225.81518356,1195.26603915,0
Queensland,Lockyer Valley (R),2005,9,8300.02585516,5222.45601973,0
Queensland,Lockyer Valley (R),2006,17,5561.99760514,1733.60574317,0
Queensland,Lockyer Valley (R),2007,5,1386.26211771,774.31518542,0
Queensland,Lockyer Valley (R),2008,6,2975.03632558,1276.58179626,0
Queensland,Lockyer Valley (R),2009,9,9004.516833999998,5099.73851108,0
Queensland,Lockyer Valley (R),2010,1,2636.90372501,2636.90372501,0
Queensland,Lockyer Valley (R),2011,17,3317.09781294,1697.98991748,0
Queensland,Lockyer Valley (R),2012,18,13590.94922534,6424.83070747,0
Queensland,Lockyer Valley (R),2013,7,6294.54804403,2108.43730072,0
Queensland,Lockyer Valley (R),2014,6,1391.08639199,633.77585335,0
Queensland,Lockyer Valley (R),2015,5,2452.56917857,877.20781611,0
Queensland,Lockyer Valley (R),2016,18,7723.222059770001,5662.87162169,0
Queensland,Lockyer Valley (R),2017,2,643.6545194,377.15080252,0
Queensland,Lockyer Valley (R),2018,6,1821.04550295,1105.27210578,0
Queensland,Lockyer Valley (R),2019,5,22778.31048842,22626.9713194,1
Queensland,Lockyer Valley (R),2020,8,6150.80852135,2037.95133719,0
Queensland,Lockyer Valley (R),2021,3,799.6605817699999,353.73103996,0
Queensland,Lockyer Valley (R),2022,9,3236.77283876,963.45511311,0
Queensland,Lockyer Valley (R),2023,13,11463.00265807,4449.11566118,0
Queensland,Lockyer Valley (R),2024,5,2753.1351501199997,962.96323351,0
Queensland,Lockyer Valley (R),2025,8,1873.29793575,658.19084367,0
Queensland,Lockyer Valley (R),2026,5,626.69519258,410.73370486,0
Queensland,Mackay (R),1971,2,92.17532242,56.79348657,0
Queensland,Mackay (R),1973,1,89.38776138,89.38776138,0
Queensland,Mackay (R),1976,2,163.77522464,147.33400646,0
Queensland,Mackay (R),1978,2,147.00535452,92.38552803,0
Queensland,Mackay (R),1984,1,41.57106873,41.57106873,0
Queensland,Mackay (R),1985,4,180.82491033,86.63148757,0
Queensland,Mackay (R),1986,1,252.59914549,252.59914549,0
Queensland,Mackay (R),1987,3,616.24530708,236.44415397,0
Queensland,Mackay (R),1988,1,94.37964683,94.37964683,0
Queensland,Mackay (R),1990,2,292.28076876,234.76972726,0
Queensland,Mackay (R),1991,2,194.52730531,100.93054201,0
Queensland,Mackay (R),1992,3,449.44612782,236.20368454,0
Queensland,Mackay (R),1993,3,104.60929589,81.5089162,0
Queensland,Mackay (R),1994,4,632.25794793,426.3541482,0
Queensland,Mackay (R),1995,5,490.04169406,181.61865437,0
Queensland,Mackay (R),1996,3,453.71894538000004,237.88295147,0
Queensland,Mackay (R),1997,4,351.84672455,176.41367122,0
Queensland,Mackay (R),1998,1,25.88556163,25.88556163,0
Queensland,Mackay (R),1999,4,235.50547229999998,105.89596393,0
Queensland,Mackay (R),2002,2,182.2658446,160.73594317,0
Queensland,Mackay (R),2003,5,493.08323019,315.93152732,0
Queensland,Mackay (R),2004,3,1150.9214166,523.186501,0
Queensland,Mackay (R),2005,8,46985.07403753,30290.8547712,2
Queensland,Mackay (R),2007,7,2247.31017981,903.53130207,0
Queensland,Mackay (R),2008,16,11153.79389465,4031.3488128,0
Queensland,Mackay (R),2009,12,17945.77648877,9495.17151919,0
Queensland,Mackay (R),2010,7,3131.70864039,1587.65913661,0
Queensland,Mackay (R),2011,6,2061.07559219,1170.17299733,0
Queensland,Mackay (R),2012,13,30181.99680865,23542.6077206,1
Queensland,Mackay (R),2013,25,11699.00148023,2084.0346746,0
Queensland,Mackay (R),2014,7,966.92478819,341.05115799,0
Queensland,Mackay (R),2015,13,1928.67904051,940.91406183,0
Queensland,Mackay (R),2016,7,4748.05034808,3761.94051142,0
Queensland,Mackay (R),2017,17,9562.913190199999,4968.77002379,0
Queensland,Mackay (R),2018,11,92703.59052451,38516.656581,3
Queensland,Mackay (R),2019,10,884.3555122,303.83528326,0
Queensland,Mackay (R),2020,12,4255.89283635,1889.06101113,0
Queensland,Mackay (R),2021,13,8922.493338150001,4167.4355277,0
Queensland,Mackay (R),2022,18,5489.0226932000005,3505.52455916,0
Queensland,Mackay (R),2023,6,1855.33406253,1142.21848891,0
Queensland,Mackay (R),2024,13,63993.73989265001,48319.6376422,2
Queensland,Mackay (R),2025,9,13585.39144012,5167.3866467,0
Queensland,Mackay (R),2026,10,1654.5869761699998,1052.89991182,0
Queensland,Maranoa (R),1972,1,7911.09760008,7911.09760008,0
Queensland,Maranoa (R),1975,1,220.3772098,220.3772098,0
Queensland,Maranoa (R),1976,1,426.97271122,426.97271122,0
Queensland,Maranoa (R),1982,2,3549.93348325,2510.19900114,0
Queensland,Maranoa (R),1984,10,720.2375169,170.28308181,0
Queensland,Maranoa (R),1985,9,2847.5383973000003,1066.05418503,0
Queensland,Maranoa (R),1986,1,155.52807825,155.52807825,0
Queensland,Maranoa (R),1990,1,44.04078892,44.04078892,0
Queensland,Maranoa (R),1991,3,24203.25488077,20696.7096341,1
Queensland,Maranoa (R),1992,2,20589.45363855,20355.5559138,1
Queensland,Maranoa (R),1993,1,15215.380063,15215.380063,1
Queensland,Maranoa (R),1994,3,15244.41306581,7654.65858573,0
Queensland,Maranoa (R),1995,1,1541.56976426,1541.56976426,0
Queensland,Maranoa (R),1996,3,6494.29395321,2812.28506014,0
Queensland,Maranoa (R),1997,4,3669.32248278,1748.51730994,0
Queensland,Maranoa (R),1998,3,2670.4245216599998,1253.71119979,0
Queensland,Maranoa (R),1999,6,31129.45564774,19581.3174158,1
Queensland,Maranoa (R),2000,5,7658.03480201,4821.73507383,0
Queensland,Maranoa (R),2001,14,76831.97527944,40258.8832412,3
Queensland,Maranoa (R),2002,5,28449.7997969,21280.391491,1
Queensland,Maranoa (R),2003,5,1792.75321776,736.75996357,0
Queensland,Maranoa (R),2004,21,172749.47563615,43320.9396485,5
Queensland,Maranoa (R),2005,3,10225.96726319,5474.96708399,0
Queensland,Maranoa (R),2006,6,54966.87510538,39678.5021997,2
Queensland,Maranoa (R),2007,2,885.64627154,792.70297688,0
Queensland,Maranoa (R),2008,6,8165.40007778,2500.20568487,0
Queensland,Maranoa (R),2009,31,787149.1140523,343606.643366,12
Queensland,Maranoa (R),2010,1,20.59422218,20.59422218,0
Queensland,Maranoa (R),2011,17,109790.38078128,33075.7993546,3
Queensland,Maranoa (R),2012,23,267892.20541144,163774.858116,4
Queensland,Maranoa (R),2013,14,74105.96893727999,26635.5716315,2
Queensland,Maranoa (R),2014,4,110292.49596726999,64548.0518929,2
Queensland,Maranoa (R),2015,9,19813.3766324,8011.97627987,0
Queensland,Maranoa (R),2016,10,43898.85659132,21957.2086052,2
Queensland,Maranoa (R),2017,15,111569.76502868,56375.3916593,3
Queensland,Maranoa (R),2018,13,41553.78460707,18511.5305882,1
Queensland,Maranoa (R),2019,13,11006.0844887,5376.74760763,0
Queensland,Maranoa (R),2020,16,88694.37576350001,31857.0599677,2
Queensland,Maranoa (R),2021,12,39359.88421568,20094.2114729,1
Queensland,Maranoa (R),2022,7,27398.888055670002,8342.6493453,0
Queensland,Maranoa (R),2023,15,86100.35196657,27580.4808962,3
Queensland,Maranoa (R),2024,16,61133.93995118,24585.544895,2
Queensland,Maranoa (R),2025,19,118953.12074284,66262.4786695,3
Queensland,Maranoa (R),2026,2,23624.07386181,23330.4800397,1
Queensland,North Burnett (R),1974,1,6604.40674364,6604.40674364,0
Queensland,North Burnett (R),1982,5,37378.20653597,12707.2060267,1
Queensland,North Burnett (R),1983,1,587.57874235,587.57874235,0
Queensland,North Burnett (R),1984,1,7864.07311517,7864.07311517,0
Queensland,North Burnett (R),1990,1,3021.89810324,3021.89810324,0
Queensland,North Burnett (R),1991,6,8252.4507381,2629.15373998,0
Queensland,North Burnett (R),1992,4,7903.463610720001,4986.4691595,0
Queensland,North Burnett (R),1993,4,11518.24763669,5653.37636776,0
Queensland,North Burnett (R),1994,12,29694.81044466,12885.5475521,1
Queensland,North Burnett (R),1995,9,7725.89852999,2634.20505991,0
Queensland,North Burnett (R),1996,27,30336.30511709,4407.61516679,0
Queensland,North Burnett (R),1997,12,7918.92440753,1524.21477111,0
Queensland,North Burnett (R),1998,9,5728.050344310001,1819.54810083,0
Queensland,North Burnett (R),1999,15,9804.15107672,2124.40045432,0
Queensland,North Burnett (R),2000,8,17636.31330548,4206.79034688,0
Queensland,North Burnett (R),2001,11,26829.21763351,11257.8489925,1
Queensland,North Burnett (R),2002,6,5716.53684132,2336.29939452,0
Queensland,North Burnett (R),2003,20,26007.26979708,5501.99171712,0
Queensland,North Burnett (R),2004,10,10233.09590199,2837.96839669,0
Queensland,North Burnett (R),2005,18,42302.45319735,8118.44364046,0
Queensland,North Burnett (R),2006,17,44160.79249852,11598.5078906,1
Queensland,North Burnett (R),2007,3,1511.12097485,798.93663341,0
Queensland,North Burnett (R),2008,12,38881.97194076,12045.5590069,1
Queensland,North Burnett (R),2009,23,45870.142835650004,7501.04443262,0
Queensland,North Burnett (R),2010,14,8405.86717046,3612.40925281,0
Queensland,North Burnett (R),2011,33,88535.11577967,11052.7022821,2
Queensland,North Burnett (R),2012,46,133703.74383351,34423.7744597,1
Queensland,North Burnett (R),2013,8,7237.71590735,1653.4644343,0
Queensland,North Burnett (R),2014,15,15175.60679976,7032.43233349,0
Queensland,North Burnett (R),2015,23,17611.253646279998,5330.35604009,0
Queensland,North Burnett (R),2016,25,62618.49377237,16819.5964492,1
Queensland,North Burnett (R),2017,7,7719.6692895900005,4784.15878154,0
Queensland,North Burnett (R),2018,19,34734.43998464,16385.8211866,1
Queensland,North Burnett (R),2019,16,31995.00156128,12090.2845615,2
Queensland,North Burnett (R),2020,22,27459.17732133,7690.07022761,0
Queensland,North Burnett (R),2021,12,11269.6807982,4615.77304336,0
Queensland,North Burnett (R),2022,16,1004.1889121,266.25377859,0
Queensland,North Burnett (R),2023,33,31372.06726395,14659.4627347,1
Queensland,North Burnett (R),2024,27,12270.17826249,4731.28544634,0
Queensland,North Burnett (R),2025,40,94731.84114334,19562.1947146,3
Queensland,North Burnett (R),2026,19,8377.01809447,2154.51406805,0
Queensland,Rockhampton (R),1982,1,3816.13948269,3816.13948269,0
Queensland,Rockhampton (R),1989,1,3.93836168,3.93836168,0
Queensland,Rockhampton (R),1990,2,15878.27478699,15859.1767119,1
Queensland,Rockhampton (R),1991,3,53.822613360000005,39.26062883,0
Queensland,Rockhampton (R),1992,5,2005.97038898,1211.63210987,0
Queensland,Rockhampton (R),1993,3,113.70870592,49.16005253,0
Queensland,Rockhampton (R),1995,1,19.67653974,19.67653974,0
Queensland,Rockhampton (R),1996,3,774.10793233,569.53583124,0
Queensland,Rockhampton (R),1999,3,687.7181533199999,686.06446419,0
Queensland,Rockhampton (R),2000,2,2481.65579865,2411.26258107,0
Queensland,Rockhampton (R),2001,6,2675.49537396,1995.98629593,0
Queensland,Rockhampton (R),2002,5,242.14595660999998,115.5169589,0
Queensland,Rockhampton (R),2003,6,12998.000687149999,12247.708241,1
Queensland,Rockhampton (R),2004,15,16475.54131191,9943.4120561,0
Queensland,Rockhampton (R),2005,14,14187.0212085,8975.3808792,0
Queensland,Rockhampton (R),2006,14,6530.88255165,1639.34372265,0
Queensland,Rockhampton (R),2007,12,901.16539681,316.19061952,0
Queensland,Rockhampton (R),2008,13,8252.96191032,6213.37275067,0
Queensland,Rockhampton (R),2009,12,22827.64686645,8894.41560678,0
Queensland,Rockhampton (R),2010,15,4656.8320319,1212.58840313,0
Queensland,Rockhampton (R),2011,20,36734.74752943,23816.4365418,1
Queensland,Rockhampton (R),2012,10,28848.7977043,23486.6294074,1
Queensland,Rockhampton (R),2013,19,10233.97257387,5497.17425412,0
Queensland,Rockhampton (R),2014,9,4141.81810613,2660.57082445,0
Queensland,Rockhampton (R),2015,16,12088.75697926,4094.37756604,0
Queensland,Rockhampton (R),2016,22,23418.51424104,14361.5826774,1
Queensland,Rockhampton (R),2017,15,31269.52375596,17809.5682199,1
Queensland,Rockhampton (R),2018,17,14426.929019270001,6909.82282428,0
Queensland,Rockhampton (R),2019,17,20507.40052572,10919.3920363,1
Queensland,Rockhampton (R),2020,36,8593.35236694,4654.74227317,0
Queensland,Rockhampton (R),2021,19,1551.9313327500001,436.36823449,0
Queensland,Rockhampton (R),2022,24,9610.132414169999,5289.22989946,0
Queensland,Rockhampton (R),2023,24,6503.428678249999,3027.59189012,0
Queensland,Rockhampton (R),2024,29,60675.94136566,42345.5681223,1
Queensland,Rockhampton (R),2025,22,47249.56883967,30772.726558,2
Queensland,Rockhampton (R),2026,15,1555.87212674,990.03964447,0
Queensland,Scenic Rim (R),1970,1,22.50635147,22.50635147,0
Queensland,Scenic Rim (R),1980,7,5993.22876138,4630.50085506,0
Queensland,Scenic Rim (R),1981,3,2012.42723522,920.5667941,0
Queensland,Scenic Rim (R),1982,7,4710.026147500001,1584.00221383,0
Queensland,Scenic Rim (R),1984,26,9139.77872998,1220.90344769,0
Queensland,Scenic Rim (R),1985,14,3514.92915252,940.58678516,0
Queensland,Scenic Rim (R),1986,11,1747.9200192,981.09809002,0
Queensland,Scenic Rim (R),1987,14,3469.46415862,1011.91361234,0
Queensland,Scenic Rim (R),1988,1,18.42436015,18.42436015,0
Queensland,Scenic Rim (R),1989,17,4163.05211615,815.65727915,0
Queensland,Scenic Rim (R),1990,9,2874.07353771,1115.4752922,0
Queensland,Scenic Rim (R),1991,8,3543.06225648,1677.55465821,0
Queensland,Scenic Rim (R),1992,11,2121.97101711,757.16537367,0
Queensland,Scenic Rim (R),1993,7,1077.00552165,525.8641708,0
Queensland,Scenic Rim (R),1994,5,509.31876434000003,211.21640617,0
Queensland,Scenic Rim (R),1995,4,299.70512671,234.74111378,0
Queensland,Scenic Rim (R),1996,3,396.20193634,190.75814935,0
Queensland,Scenic Rim (R),1997,4,1075.167766,730.24011355,0
Queensland,Scenic Rim (R),1998,4,181.73548598,100.24534359,0
Queensland,Scenic Rim (R),1999,1,396.86085088,396.86085088,0
Queensland,Scenic Rim (R),2000,7,1425.53133017,1302.04788477,0
Queensland,Scenic Rim (R),2001,10,3017.27557504,1666.87629749,0
Queensland,Scenic Rim (R),2002,8,7737.4572935,2477.00171876,0
Queensland,Scenic Rim (R),2003,4,4358.9727971600005,4224.06592358,0
Queensland,Scenic Rim (R),2004,18,10059.52183822,6468.48405163,0
Queensland,Scenic Rim (R),2005,12,466.92395361,185.42099421,0
Queensland,Scenic Rim (R),2006,23,5295.53308852,1989.62980811,0
Queensland,Scenic Rim (R),2007,11,6587.83034447,2212.83163922,0
Queensland,Scenic Rim (R),2008,10,1465.12089466,667.25215857,0
Queensland,Scenic Rim (R),2009,8,6670.57323965,5297.08965354,0
Queensland,Scenic Rim (R),2010,9,1562.75352373,575.47293749,0
Queensland,Scenic Rim (R),2011,11,4890.2623830600005,1077.18482021,0
Queensland,Scenic Rim (R),2012,29,8913.37158246,1852.40057075,0
Queensland,Scenic Rim (R),2013,10,7470.6171932199995,2682.40904864,0
Queensland,Scenic Rim (R),2014,12,3139.1450153,1484.69922776,0
Queensland,Scenic Rim (R),2015,4,1002.02799876,439.47833307,0
Queensland,Scenic Rim (R),2016,12,3202.75778085,1128.16752391,0
Queensland,Scenic Rim (R),2017,13,7240.0270178,3900.01958706,0
Queensland,Scenic Rim (R),2018,10,3478.5833654900002,1128.41860224,0
Queensland,Scenic Rim (R),2019,11,64636.7254915,27276.3742514,2
Queensland,Scenic Rim (R),2020,5,1285.8297059,1016.62220462,0
Queensland,Scenic Rim (R),2021,7,1033.98904191,559.77588237,0
Queensland,Scenic Rim (R),2022,10,1851.92725847,1283.78189629,0
Queensland,Scenic Rim (R),2023,31,4312.21629302,777.6384685,0
Queensland,Scenic Rim (R),2024,29,10721.25832692,1464.38465397,0
Queensland,Scenic Rim (R),2025,23,3646.76449482,1696.9124236,0
Queensland,Scenic Rim (R),2026,12,967.0916519,314.08144158,0
Queensland,Somerset (R),1982,8,1769.0155851,690.9689574,0
Queensland,Somerset (R),1984,1,114.43016506,114.43016506,0
Queensland,Somerset (R),1985,2,383.54505981,199.76892543,0
Queensland,Somerset (R),1986,6,3422.37582798,2502.15220425,0
Queensland,Somerset (R),1987,5,1887.01304358,758.65478128,0
Queensland,Somerset (R),1988,7,2535.87307747,1068.15377958,0
Queensland,Somerset (R),1989,1,103.96478309,103.96478309,0
Queensland,Somerset (R),1990,10,2655.10967303,615.44273674,0
Queensland,Somerset (R),1991,14,1087.7639082800001,173.1023184,0
Queensland,Somerset (R),1993,10,1769.12418771,936.49880621,0
Queensland,Somerset (R),1994,12,6013.0192508400005,1468.3188387,0
Queensland,Somerset (R),1995,3,500.65846538000005,319.98587386,0
Queensland,Somerset (R),1996,10,2625.50593454,755.23719615,0
Queensland,Somerset (R),1997,10,2920.1140261500004,1555.49487889,0
Queensland,Somerset (R),1998,7,1085.03469311,338.23229628,0
Queensland,Somerset (R),1999,4,1211.17034624,875.3577559,0
Queensland,Somerset (R),2000,10,3105.79355299,1125.15557936,0
Queensland,Somerset (R),2001,12,11118.77670447,5688.55426402,0
Queensland,Somerset (R),2002,12,11235.45080885,3166.66050965,0
Queensland,Somerset (R),2003,3,244.46963340000002,164.97225958,0
Queensland,Somerset (R),2004,15,26679.00201505,16472.6421016,1
Queensland,Somerset (R),2005,5,3238.31315067,2361.11103904,0
Queensland,Somerset (R),2006,24,10807.99314513,1874.33222703,0
Queensland,Somerset (R),2007,21,3445.44114481,1486.68954699,0
Queensland,Somerset (R),2008,8,143.99379826999998,116.26814522,0
Queensland,Somerset (R),2009,52,25128.53158952,6382.34246526,0
Queensland,Somerset (R),2010,9,764.15690421,289.77445823,0
Queensland,Somerset (R),2011,31,13634.63039996,4380.9481641,0
Queensland,Somerset (R),2012,29,11558.42078529,2051.86119413,0
Queensland,Somerset (R),2013,17,10037.46496459,2311.23892088,0
Queensland,Somerset (R),2014,28,6672.95159155,1289.79410809,0
Queensland,Somerset (R),2015,16,4461.60415024,1314.202636,0
Queensland,Somerset (R),2016,29,12462.24846787,2209.85687663,0
Queensland,Somerset (R),2017,14,3871.82677005,949.98917034,0
Queensland,Somerset (R),2018,21,5493.99858202,1510.54626101,0
Queensland,Somerset (R),2019,27,42555.41857589,21159.5574606,1
Queensland,Somerset (R),2020,22,5062.37647288,1234.52869955,0
Queensland,Somerset (R),2021,19,8437.86710556,2176.00680855,0
Queensland,Somerset (R),2022,11,989.00883329,312.9649498,0
Queensland,Somerset (R),2023,40,9488.50958044,1663.08553762,0
Queensland,Somerset (R),2024,21,4972.28032238,1587.84482247,0
Queensland,Somerset (R),2025,25,9250.01993099,1652.37468887,0
Queensland,Somerset (R),2026,5,948.83851593,587.25250351,0
Queensland,South Burnett (R),1985,1,372.43355933,372.43355933,0
Queensland,South Burnett (R),1990,2,4.3521124,2.1760562,0
Queensland,South Burnett (R),1991,3,7231.61835421,5012.34959412,0
Queensland,South Burnett (R),1992,1,8792.98691089,8792.98691089,0
Queensland,South Burnett (R),1994,1,410.70951624,410.70951624,0
Queensland,South Burnett (R),1995,5,5513.5935473,5485.93568125,0
Queensland,South Burnett (R),1996,4,4230.83624203,2210.35144364,0
Queensland,South Burnett (R),1997,1,6.38875949,6.38875949,0
Queensland,South Burnett (R),2000,2,2055.1231595000004,2052.43495444,0
Queensland,South Burnett (R),2001,1,432.90509613,432.90509613,0
Queensland,South Burnett (R),2002,5,15488.82374526,12689.3107887,1
Queensland,South Burnett (R),2003,21,3391.55041721,856.99618147,0
Queensland,South Burnett (R),2004,23,2732.62283273,868.23922545,0
Queensland,South Burnett (R),2005,18,8123.5539779,3334.90254898,0
Queensland,South Burnett (R),2006,16,13743.48879709,4316.79198423,0
Queensland,South Burnett (R),2007,11,5603.10314346,2480.2562213,0
Queensland,South Burnett (R),2008,4,760.83812419,466.97286314,0
Queensland,South Burnett (R),2009,11,17038.94038752,11200.1710514,1
Queensland,South Burnett (R),2010,6,393.80682027,267.92919051,0
Queensland,South Burnett (R),2011,15,23321.18663706,12152.4025612,1
Queensland,South Burnett (R),2012,11,10503.43682239,2989.48131202,0
Queensland,South Burnett (R),2013,14,13053.46103247,6577.36347233,0
Queensland,South Burnett (R),2014,6,8669.24871802,4728.7912163,0
Queensland,South Burnett (R),2015,8,7409.95265592,4430.56484135,0
Queensland,South Burnett (R),2016,19,17886.65366964,5738.31064552,0
Queensland,South Burnett (R),2017,14,7460.26329404,3239.96048824,0
Queensland,South Burnett (R),2018,14,11245.92796321,5355.71621727,0
Queensland,South Burnett (R),2019,12,10023.459513400001,5398.62630604,0
Queensland,South Burnett (R),2020,14,10647.91466362,6634.65118872,0
Queensland,South Burnett (R),2021,8,5441.9162225,1513.27240015,0
Queensland,South Burnett (R),2022,6,4390.59701895,3642.07100301,0
Queensland,South Burnett (R),2023,6,1678.30791553,1078.65764743,0
Queensland,South Burnett (R),2024,6,713.48057442,437.18140303,0
Queensland,South Burnett (R),2025,13,15834.782805370001,4411.36233761,0
Queensland,South Burnett (R),2026,2,395.13948231,219.71992592,0
Queensland,Southern Downs (R),1950,1,478.79290651,478.79290651,0
Queensland,Southern Downs (R),1965,2,5523.3846514199995,3141.84700396,0
Queensland,Southern Downs (R),1971,1,2946.59450211,2946.59450211,0
Queensland,Southern Downs (R),1974,2,4002.88741727,2001.44836371,0
Queensland,Southern Downs (R),1975,2,1651.14473941,825.57491815,0
Queensland,Southern Downs (R),1976,3,520.27413039,249.44199804,0
Queensland,Southern Downs (R),1977,17,9367.88360539,1343.01323331,0
Queensland,Southern Downs (R),1978,6,1077.64361316,607.86873009,0
Queensland,Southern Downs (R),1979,4,368.1931198,182.43318603,0
Queensland,Southern Downs (R),1980,5,11964.01308834,4486.72984544,0
Queensland,Southern Downs (R),1981,3,767.9842337700001,373.11666773,0
Queensland,Southern Downs (R),1982,10,4431.33555672,2025.62636442,0
Queensland,Southern Downs (R),1984,15,2933.01428402,591.62084011,0
Queensland,Southern Downs (R),1985,7,697.77868621,203.53828501,0
Queensland,Southern Downs (R),1986,8,5012.28148535,3244.75720996,0
Queensland,Southern Downs (R),1987,7,1278.12158785,464.68804189,0
Queensland,Southern Downs (R),1989,5,14264.90653601,6464.23024146,0
Queensland,Southern Downs (R),1990,12,3972.1863742,783.14688847,0
Queensland,Southern Downs (R),1991,6,849.5230717100001,463.37859865,0
Queensland,Southern Downs (R),1992,11,625.42920116,131.44708475,0
Queensland,Southern Downs (R),1993,6,234.3437962,99.8523869,0
Queensland,Southern Downs (R),1994,8,18648.972266049997,8482.50965909,0
Queensland,Southern Downs (R),1995,11,562.01195554,210.06895425,0
Queensland,Southern Downs (R),1996,10,703.3179324099999,311.0568459,0
Queensland,Southern Downs (R),1997,4,104.72358146,43.17390625,0
Queensland,Southern Downs (R),1998,8,1145.17802026,824.05514605,0
Queensland,Southern Downs (R),1999,21,793.09047577,105.88858764,0
Queensland,Southern Downs (R),2000,19,8081.82761902,1515.54337502,0
Queensland,Southern Downs (R),2001,12,4641.27526476,2032.99260964,0
Queensland,Southern Downs (R),2002,8,11253.66845497,6399.15040224,0
Queensland,Southern Downs (R),2003,10,1124.59427348,386.87749606,0
Queensland,Southern Downs (R),2004,9,4230.83182443,1238.44560777,0
Queensland,Southern Downs (R),2005,16,5157.9767349,1549.11204113,0
Queensland,Southern Downs (R),2006,8,1925.47654436,1461.08988565,0
Queensland,Southern Downs (R),2007,12,3167.17943101,2041.21230585,0
Queensland,Southern Downs (R),2008,5,873.4857067999999,617.7206798,0
Queensland,Southern Downs (R),2009,18,8751.24442051,2897.86225007,0
Queensland,Southern Downs (R),2010,11,1106.04653224,499.28978445,0
Queensland,Southern Downs (R),2011,11,1799.5103851,730.42843717,0
Queensland,Southern Downs (R),2012,15,3027.04330974,1389.21387574,0
